RelativeTime;CenterBattery.LastStudyCycle;CenterBattery.TotalStudyCycle;CenterBattery.ConnectionStatus;CenterBattery.Temperature;CenterBattery.ProductDate;CenterBattery.SerialNumber;CenterBattery.Current;CenterBattery.ErrorType;CenterBattery.LoopNum;CenterBattery.Life;CenterBattery.FullCapacity;CenterBattery.CurrentCapacity;CenterBattery.CurrentPV;CenterBattery.RelativeCapacity;Recover.BatterySerialNumber;Recover.RemoteSerialNumber;Recover.CameraSerialNumber;Recover.ActiveTime;Recover.PlaneName;Recover.FlyControllerSerialNumber;Recover.AppVersion;Recover.AppType;Recover.DroneType;Custom.UpdateTime;Custom.Distance;Custom.HSpeed;Custom.IsVideo;Custom.IsPhoto;Custom.Timestamp;Deform.DeformProtected;Deform.TripodStatus;Deform.DeformMode;Gimbal.YawAngle;Gimbal.RollAdjust;Gimbal.Mode;Gimbal.Yaw;Gimbal.Roll;Gimbal.Pitch;Home.Height;Home.Latitude;Home.Longitude;Home.GoHomeHeight;Home.ReachedLimitHeight;Home.ReachedLimitDistance;Home.IsMultipleModeOpen;Home.IsIOCEnabled;Home.IsHomeRecord;Home.IsDynamicHomePointEnable;Home.IsCompassCeleing;Home.IsBeginnerMode;Home.HasGoHome;Home.IOCMode;Home.GoHomeStatus;Home.GoHomeMode;Home.CompassCeleStatus;Home.AirCraftHeadDirection;Osd.FlycVersion;Osd.MotorRevolution;Osd.FlyTime;Osd.SwaveHeight;Osd.Battery;Osd.NonGpsCause;Osd.MotorFailCause;Osd.MotorFailed;Osd.FlightAction;Osd.GpsNum;Osd.CanIOCWork;Osd.IsVisionUsed;Osd.IsSwaveWork;Osd.IsMotorUp;Osd.IsImuPreheated;Osd.GroundOrSky;Osd.ModeChannel;Osd.GoHomeStatus;Osd.CompassError;Osd.FlycCommand;Osd.RcState;Osd.FlycState;Osd.Yaw;Osd.Roll;Osd.Pitch;Osd.ZSpeed;Osd.YSpeed;Osd.XSpeed;Osd.Height;Osd.Latitude;Osd.Longitude;Osd.VoltageWarning;Osd.NonGpsCauseRaw;Rc.Custom2Status;Rc.Custom1Status;Rc.ShutterStatus;Rc.RecordStatus;Rc.GyroValue;Rc.Rudder;Rc.Throttle;Rc.Elevator;Rc.Aileron;RcGps.GpsStatus;RcGps.GpsNum;RcGps.YSpeed;RcGps.XSpeed;RcGps.Longitude;RcGps.Latitude;SmartBattery.Battery;SmartBattery.Voltage;SmartBattery.GoHomeCountDown;SmartBattery.SmartGoHomeStatus;SmartBattery.BatteryStatus;SmartBattery.VolumeConsume;SmartBattery.SafeFlyRadius;SmartBattery.LandBattery;SmartBattery.GoHomeBattery;SmartBattery.LandTime;SmartBattery.GoHomeTime;SmartBattery.UsefulTime;AppTip.Text;AppWarn.Text
2.593;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:52 AM;0.4739459;2;0;0;1443690592368;;;;0;0;YawFollow;-823;0;-37;;;;;;;;;;;;;;;;;;;6;1;00:00:02.6000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;True;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-68;0;0;2;0;32.1037850986122;34.8132272739071;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.692;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:52 AM;0.4782725;2;0;0;1443690592467;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:02.7000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;True;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-68;0;0;2;0;32.1037850869768;34.8132272301528;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.793;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:52 AM;0.492315;2;0;0;1443690592568;;;;0;0;YawFollow;-824;0;-37;;;;;;;;;;;;;;;;;;;6;1;00:00:02.8000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;True;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-68;0;0;2;0;32.1037849726204;34.8132271662441;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.893;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:52 AM;0.5003291;2;0;0;1443690592668;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:02.9000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;True;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-68;0;0;2;0;32.1037849588485;34.8132272495959;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.993;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:52 AM;0.5251442;2;0;0;1443690592768;;;;0;0;YawFollow;-825;0;-37;;;;;;;;;;;;;;;;;;;6;1;00:00:03;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-69;0;0;2;0;32.1037851762126;34.8132273121196;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.101;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:52 AM;0.5663834;2;0;0;1443690592876;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.1000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-68;0;0;2;0;32.1037848207502;34.8132271836706;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.197;0;0;Normal;30.51;7/1/2015 12:00:00 AM;456;-3702;-2147483648;13;100;4385;4165;16.732;95;;;;;;;;;;10/1/2015 9:09:52 AM;0.5895352;2;0;0;1443690592972;True;FoldComplete;Normal;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.2000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-66;0;0;2;0;32.1037850266701;34.8132272241665;0;0;;;;;;;;;;;;;;;;95;16.951;0;NonGohome;None;0;0;10;16;0;23;0;;
3.296;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:53 AM;0.5993443;2;0;0;1443690593071;;;;0;0;YawFollow;-826;0;-37;;;;;;;;;;;;;;;;;;;6;1;00:00:03.3000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-67;0;0;2;0;32.1037849383849;34.8132272306725;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.393;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:53 AM;0.6189619;2;0;0;1443690593168;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.4000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-68;0;0;2;0;32.1037847775952;34.8132271439846;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.492;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:53 AM;0.6352821;2;0;0;1443690593267;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.5000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-67;0;0;2;0;32.1037849246597;34.8132271507339;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.593;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:53 AM;0.6604797;2;0;0;1443690593368;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.6000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-67;0;0;2;0;32.1037851501007;34.8132271841951;0;0;0;0;False;False;1024;1024;1024;1024;1024;;;;;;;;;;;;;;;;;;;;
3.694;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:53 AM;0.6983244;2;0;0;1443690593469;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.7000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-67;0;0;2;0;32.1037848117454;34.8132272366306;0;0;0;0;False;False;1024;1024;1024;1024;1025;;;;;;;;;;;;;;;;;;;;
3.793;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:53 AM;0.7230985;2;0;0;1443690593568;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.8000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-67;0;0;2;0;32.1037850319983;34.8132272806266;0;0;0;0;False;False;1024;1024;1057;1024;1025;;;;;;;;;;;;;;;;;;;;
3.893;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:53 AM;0.7355675;2;0;0;1443690593668;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.9000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-67;0;0;2;0;32.1037849199052;34.8132272701694;0;0;0;0;False;False;1024;1024;1167;1024;1025;;;;;;;;;;;;;;;;;;;;
3.992;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:53 AM;0.7598828;2;0;0;1443690593767;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:04;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-67;0;0;2;0;32.1037851363792;34.8132273112259;0;0;0;0;False;False;1024;1024;1208;1024;1025;;;;;;;;;;;;;;;;;;;;
4.092;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:53 AM;0.7977628;2;0;0;1443690593867;;;;0;0;YawFollow;-827;0;-37;;;;;;;;;;;;;;;;;;;6;1;00:00:04.1000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-67;0;0;2;0;32.1037847964835;34.813227271146;0;0;0;0;False;False;1024;1024;1218;1024;1025;;;;;;;;;;;;;;;;;;;;
4.192;0;0;Normal;30.51;7/1/2015 12:00:00 AM;456;-3068;-2147483648;13;100;4385;4165;16.753;95;;;;;;;;;;10/1/2015 9:09:53 AM;0.8213285;2;0;0;1443690593967;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:04.2000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-66;0;0;2;0;32.1037850067542;34.8132273073516;0;0;0;0;False;False;1024;1024;1081;1024;1025;;;;;;;95;16.94;0;NonGohome;None;0;0;10;16;0;23;0;;
4.297;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:54 AM;0.8222834;2;0;0;1443690594072;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:04.3000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-64;0;0;2;0;32.1037850150578;34.8132273100361;0;0;0;0;False;False;1024;1024;1024;1024;1025;;;;;;;;;;;;;;;;;;;;
4.393;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:54 AM;0.8386848;2;0;0;1443690594168;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:04.4000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;24;-59;1;0;2;0;32.1037848686885;34.8132272850321;0;0;0;0;False;False;1024;1024;1024;1024;1024;;;;;;;;;;;;;;;;;;;;
4.492;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:09:54 AM;0.8401402;2;0;0;1443690594267;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:04.5000000;0;69;None;None;False;RcAssistantTakeoff;17;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;-830;23;-54;1;0;2;0;32.1037848707476;34.8132273002602;0;0;0;0;False;False;1024;1024;1024;1024;1025;;;;;;;;;;;;;;;;;;;;
