RelativeTime;CenterBattery.LastStudyCycle;CenterBattery.TotalStudyCycle;CenterBattery.ConnectionStatus;CenterBattery.Temperature;CenterBattery.ProductDate;CenterBattery.SerialNumber;CenterBattery.Current;CenterBattery.ErrorType;CenterBattery.LoopNum;CenterBattery.Life;CenterBattery.FullCapacity;CenterBattery.CurrentCapacity;CenterBattery.CurrentPV;CenterBattery.RelativeCapacity;Recover.BatterySerialNumber;Recover.RemoteSerialNumber;Recover.CameraSerialNumber;Recover.ActiveTime;Recover.PlaneName;Recover.FlyControllerSerialNumber;Recover.AppVersion;Recover.AppType;Recover.DroneType;Custom.UpdateTime;Custom.Distance;Custom.HSpeed;Custom.IsVideo;Custom.IsPhoto;Custom.Timestamp;Deform.DeformProtected;Deform.TripodStatus;Deform.DeformMode;Gimbal.YawAngle;Gimbal.RollAdjust;Gimbal.Mode;Gimbal.Yaw;Gimbal.Roll;Gimbal.Pitch;Home.Height;Home.Latitude;Home.Longitude;Home.GoHomeHeight;Home.ReachedLimitHeight;Home.ReachedLimitDistance;Home.IsMultipleModeOpen;Home.IsIOCEnabled;Home.IsHomeRecord;Home.IsDynamicHomePointEnable;Home.IsCompassCeleing;Home.IsBeginnerMode;Home.HasGoHome;Home.IOCMode;Home.GoHomeStatus;Home.GoHomeMode;Home.CompassCeleStatus;Home.AirCraftHeadDirection;Osd.FlycVersion;Osd.MotorRevolution;Osd.FlyTime;Osd.SwaveHeight;Osd.Battery;Osd.NonGpsCause;Osd.MotorFailCause;Osd.MotorFailed;Osd.FlightAction;Osd.GpsNum;Osd.CanIOCWork;Osd.IsVisionUsed;Osd.IsSwaveWork;Osd.IsMotorUp;Osd.IsImuPreheated;Osd.GroundOrSky;Osd.ModeChannel;Osd.GoHomeStatus;Osd.CompassError;Osd.FlycCommand;Osd.RcState;Osd.FlycState;Osd.Yaw;Osd.Roll;Osd.Pitch;Osd.ZSpeed;Osd.YSpeed;Osd.XSpeed;Osd.Height;Osd.Latitude;Osd.Longitude;Osd.VoltageWarning;Osd.NonGpsCauseRaw;Rc.Custom2Status;Rc.Custom1Status;Rc.ShutterStatus;Rc.RecordStatus;Rc.GyroValue;Rc.Rudder;Rc.Throttle;Rc.Elevator;Rc.Aileron;RcGps.GpsStatus;RcGps.GpsNum;RcGps.YSpeed;RcGps.XSpeed;RcGps.Longitude;RcGps.Latitude;SmartBattery.Battery;SmartBattery.Voltage;SmartBattery.GoHomeCountDown;SmartBattery.SmartGoHomeStatus;SmartBattery.BatteryStatus;SmartBattery.VolumeConsume;SmartBattery.SafeFlyRadius;SmartBattery.LandBattery;SmartBattery.GoHomeBattery;SmartBattery.LandTime;SmartBattery.GoHomeTime;SmartBattery.UsefulTime;AppTip.Text;AppWarn.Text
3.298;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:01 AM;0.6602269;3;0;0;1445504401367;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.3000000;4;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;808;-57;-19;-15;0;-3;0.8;32.1031607044657;34.8122662255114;0;0;0;0;False;False;1024;1024;1302;1024;1024;;;;;;;;;;;;;;;;;;;;
3.491;0;0;Normal;30.31;7/1/2015 12:00:00 AM;456;-4666;-2147483648;14;100;4402;4137;16.734;94;;;;;;;;;;10/22/2015 9:00:01 AM;0.6858999;3;0;0;1445504401560;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.4000000;3;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;808;-59;-16;-15;0;-3;0.9;32.1031606704488;34.8122659564575;0;0;;;;;;;;;;;;;;;;94;15.539;0;NonGohome;None;0;0;10;16;0;23;0;;
3.498;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:01 AM;0.7043173;2;0;0;1445504401567;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.5000000;3;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;807;-55;-12;-16;0;-2;1.1;32.1031605255144;34.8122658611583;0;0;0;0;False;False;1024;1024;1172;1024;1024;;;;;;;;;;;;;;;;;;;;
3.594;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:01 AM;0.713767;2;0;0;1445504401663;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.6000000;2;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;805;-52;-14;-15;0;-2;1.3;32.1031606068353;34.8122658312301;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.691;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:01 AM;0.7387829;2;0;0;1445504401760;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.7000000;3;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;803;-50;-16;-12;0;-2;1.4;32.1031603836537;34.8122657925692;0;0;0;0;False;False;1024;1024;1149;1024;1024;;;;;;;;;;;;;;;;;;;;
3.792;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:01 AM;0.7819065;2;0;0;1445504401861;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.8000000;3;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;802;-52;-17;-8;0;-2;1.6;32.1031607288895;34.8122655822435;0;0;0;0;False;False;1024;1024;1162;1024;1024;;;;;;;;;;;;;;;;;;;;
3.891;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:01 AM;0.8054414;2;0;0;1445504401960;True;Stretching;Normal;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.9000000;3;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;804;-52;-19;-7;0;-2;1.6;32.1031605194483;34.8122655418889;0;0;0;0;False;False;1024;1024;1207;1024;1024;;;;;;;;;;;;;;;;;;;;
3.99;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:02 AM;0.8366342;1;0;0;1445504402059;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:04;3;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;805;-52;-20;-5;0;-1;1.6;32.1031607984323;34.81226549958;0;0;0;0;False;False;1024;1024;1211;1024;1024;;;;;;;;;;;;;;;;;;;;
4.19;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:02 AM;0.8867587;0;0;0;1445504402259;;;;0;0;YawFollow;805;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:04.2000000;3;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;813;-49;-13;-7;0;0;1.8;32.1031612415833;34.8122656042985;0;0;0;0;False;False;1024;1024;1144;1024;1024;;;;;;;;;;;;;;;;;;;;
4.289;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:02 AM;0.8924783;0;0;0;1445504402358;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:04.3000000;3;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;814;-43;-5;-6;0;0;1.9;32.1031612675879;34.8122656566326;0;0;0;0;False;False;1024;1024;1108;1024;1024;;;;;;;;;;;;;;;;;;;;
